Book,Chapter,Verse,Asker,Asked,Link,Content
JER,8,22,,,https://www.blueletterbible.org/esv/JER/8/22,Is there no balm in Gilead? Is there no physician there? Why then isn’t the health of the daughter of my people recovered?
JER,9,7,,,https://www.blueletterbible.org/esv/JER/9/7,"Therefore Yahweh of Armies says, “Behold, I will melt them and test them; for how should I deal with the daughter of my people?"
JER,9,9,,,https://www.blueletterbible.org/esv/JER/9/9,Shouldn’t I punish them for these things?” says Yahweh. “Shouldn’t my soul be avenged on a nation such as this?
JER,9,12,,,https://www.blueletterbible.org/esv/JER/9/12,"Who is wise enough to understand this? Who is he to whom the mouth of Yahweh has spoken, that he may declare it? Why has the land perished and burned up like a wilderness, so that no one passes through?"
JER,10,7,,,https://www.blueletterbible.org/esv/JER/10/7,"Who shouldn’t fear you, King of the nations? For it belongs to you. Because among all the wise men of the nations, and in all their royal estate, there is no one like you."
JER,11,15,,,https://www.blueletterbible.org/esv/JER/11/15,"What has my beloved to do in my house, since she has behaved lewdly with many, and the holy flesh has passed from you? When you do evil, then you rejoice.”"
JER,12,1,,,https://www.blueletterbible.org/esv/JER/12/1,"You are righteous, Yahweh, when I contend with you; yet I would like to plead a case with you. Why does the way of the wicked prosper? Why are they all at ease who deal very treacherously?"
JER,12,4,,,https://www.blueletterbible.org/esv/JER/12/4,"How long will the land mourn, and the herbs of the whole country wither? Because of the wickedness of those who dwell therein, the animals and birds are consumed; because they said, “He won’t see our latter end.”"
JER,12,5,,,https://www.blueletterbible.org/esv/JER/12/5,"“If you have run with the footmen, and they have wearied you, then how can you contend with horses? Though in a land of peace you are secure, yet how will you do in the pride of the Jordan?"
JER,12,9,,,https://www.blueletterbible.org/esv/JER/12/9,"Is my heritage to me as a speckled bird of prey? Are the birds of prey against her all around? Go, assemble all the animals of the field. Bring them to devour."
JER,13,12,,,https://www.blueletterbible.org/esv/JER/13/12,"“Therefore you shall speak to them this word: ‘Yahweh, the God of Israel says, “Every container should be filled with wine.” ’ They will tell you, ‘Do we not certainly know that every container should be filled with wine?’"
JER,13,20,,,https://www.blueletterbible.org/esv/JER/13/20,"Lift up your eyes, and see those who come from the north. Where is the flock that was given to you, your beautiful flock?"
JER,13,21,,,https://www.blueletterbible.org/esv/JER/13/21,"What will you say when he sets over you as head those whom you have yourself taught to be friends to you? Won’t sorrows take hold of you, as of a woman in travail?"
JER,13,22,,,https://www.blueletterbible.org/esv/JER/13/22,"If you say in your heart, “Why have these things come on me?” Your skirts are uncovered because of the greatness of your iniquity, and your heels suffer violence."
JER,13,23,,,https://www.blueletterbible.org/esv/JER/13/23,"Can the Ethiopian change his skin, or the leopard his spots? Then may you also do good, who are accustomed to do evil."
JER,13,27,,,https://www.blueletterbible.org/esv/JER/13/27,"I have seen your abominations, even your adulteries and your neighing, the lewdness of your prostitution, on the hills in the field. Woe to you, Jerusalem! You will not be made clean. How long will it yet be?”"
JER,14,8,,,https://www.blueletterbible.org/esv/JER/14/8,"You hope of Israel, its Savior in the time of trouble, why should you be as a foreigner in the land, and as a wayfaring man who turns aside to stay for a night?"
JER,14,9,,,https://www.blueletterbible.org/esv/JER/14/9,"Why should you be like a scared man, as a mighty man who can’t save? Yet you, Yahweh, are in the middle of us, and we are called by your name. Don’t leave us."
JER,14,19,,,https://www.blueletterbible.org/esv/JER/14/19,"Have you utterly rejected Judah? Has your soul loathed Zion? Why have you struck us, and there is no healing for us? We looked for peace, but no good came; and for a time of healing, and behold, dismay!"
JER,14,22,,,https://www.blueletterbible.org/esv/JER/14/22,"Are there any among the vanities of the nations that can cause rain? Or can the sky give showers? Aren’t you he, Yahweh our God? Therefore we will wait for you; for you have made all these things."
JER,15,2,,,https://www.blueletterbible.org/esv/JER/15/2,"It will happen when they ask you, ‘Where shall we go out?’ then you shall tell them, ‘Yahweh says: “Such as are for death, to death; such as are for the sword, to the sword; such as are for the famine, to the famine; and such as are for captivity, to captivity.” ’"
JER,15,5,,,https://www.blueletterbible.org/esv/JER/15/5,"For who will have pity on you, Jerusalem? Who will mourn you? Who will come to ask of your welfare?"
JER,15,12,,,https://www.blueletterbible.org/esv/JER/15/12,"Can one break iron, even iron from the north, and bronze?"
JER,15,18,,,https://www.blueletterbible.org/esv/JER/15/18,"Why is my pain perpetual, and my wound incurable, which refuses to be healed? Will you indeed be to me as a deceitful brook, like waters that fail?"
JER,16,10,,,https://www.blueletterbible.org/esv/JER/16/10,"It will happen, when you tell this people all these words, and they ask you, ‘Why has Yahweh pronounced all this great evil against us?’ or ‘What is our iniquity?’ or ‘What is our sin that we have committed against Yahweh our God?’"
JER,16,20,,,https://www.blueletterbible.org/esv/JER/16/20,Should a man make to himself gods which yet are no gods?”
JER,17,9,,,https://www.blueletterbible.org/esv/JER/17/9,The heart is deceitful above all things and it is exceedingly corrupt. Who can know it?
JER,17,15,,,https://www.blueletterbible.org/esv/JER/17/15,"Behold, they ask me, “Where is Yahweh’s word? Let it be fulfilled now.”"
JER,18,6,,,https://www.blueletterbible.org/esv/JER/18/6,"“House of Israel, can’t I do with you as this potter?” says Yahweh. “Behold, as the clay in the potter’s hand, so are you in my hand, house of Israel."
JER,18,13,,,https://www.blueletterbible.org/esv/JER/18/13,"Therefore Yahweh says: “Ask now among the nations, ‘Who has heard such things?’ The virgin of Israel has done a very horrible thing."
JER,18,14,,,https://www.blueletterbible.org/esv/JER/18/14,Will the snow of Lebanon fail from the rock of the field? Will the cold waters that flow down from afar be dried up?
JER,18,20,,,https://www.blueletterbible.org/esv/JER/18/20,"Should evil be recompensed for good? For they have dug a pit for my soul. Remember how I stood before you to speak good for them, to turn away your wrath from them."
JER,20,18,,,https://www.blueletterbible.org/esv/JER/20/18,"Why did I come out of the womb to see labor and sorrow, that my days should be consumed with shame?"
JER,21,13,,,https://www.blueletterbible.org/esv/JER/21/13,"Behold, I am against you, O inhabitant of the valley, and of the rock of the plain,’ says Yahweh. ‘You that say, “Who would come down against us?” or, “Who would enter into our homes?”"
JER,22,8,,,https://www.blueletterbible.org/esv/JER/22/8,"“Many nations will pass by this city, and they will each ask his neighbor, ‘Why has Yahweh done this to this great city?’"
JER,22,15,,,https://www.blueletterbible.org/esv/JER/22/15,"“Should you reign because you strive to excel in cedar? Didn’t your father eat and drink, and do justice and righteousness? Then it was well with him."
JER,22,16,,,https://www.blueletterbible.org/esv/JER/22/16,He judged the cause of the poor and needy; so then it was well. Wasn’t this to know me?” says Yahweh.
JER,22,28,,,https://www.blueletterbible.org/esv/JER/22/28,"Is this man Coniah a despised broken vessel? Is he a vessel in which no one delights? Why are they cast out, he and his offspring, and cast into a land which they don’t know?"
JER,23,18,,,https://www.blueletterbible.org/esv/JER/23/18,"For who has stood in the council of Yahweh, that he should perceive and hear his word? Who has listened to my word, and heard it?"
JER,23,23,,,https://www.blueletterbible.org/esv/JER/23/23,"“Am I a God at hand,” says Yahweh, “and not a God afar off?"
JER,23,24,,,https://www.blueletterbible.org/esv/JER/23/24,Can anyone hide himself in secret places so that I can’t see him?” says Yahweh. “Don’t I fill heaven and earth?” says Yahweh.
JER,23,26,,,https://www.blueletterbible.org/esv/JER/23/26,"How long will this be in the heart of the prophets who prophesy lies, even the prophets of the deceit of their own heart?"
JER,23,28,,,https://www.blueletterbible.org/esv/JER/23/28,"The prophet who has a dream, let him tell a dream; and he who has my word, let him speak my word faithfully. What is the straw to the wheat?” says Yahweh."
JER,23,29,,,https://www.blueletterbible.org/esv/JER/23/29,“Isn’t my word like fire?” says Yahweh; “and like a hammer that breaks the rock in pieces?
JER,23,33,,,https://www.blueletterbible.org/esv/JER/23/33,"“When this people, or the prophet, or a priest, asks you, saying, ‘What is the message from Yahweh?’ Then you shall tell them, ‘ “What message? I will cast you off,” says Yahweh.’"
JER,23,35,,,https://www.blueletterbible.org/esv/JER/23/35,"You will say everyone to his neighbor, and everyone to his brother, ‘What has Yahweh answered?’ and, ‘What has Yahweh said?’"
JER,23,37,,,https://www.blueletterbible.org/esv/JER/23/37,"You will say to the prophet, ‘What has Yahweh answered you?’ and, ‘What has Yahweh spoken?’"
JER,24,3,,,https://www.blueletterbible.org/esv/JER/24/3,"Then Yahweh asked me, “What do you see, Jeremiah?” I said, “Figs. The good figs are very good, and the bad are very bad, so bad that they can’t be eaten.”"
JER,25,29,,,https://www.blueletterbible.org/esv/JER/25/29,"For, behold, I begin to work evil at the city which is called by my name; and should you be utterly unpunished? You will not be unpunished; for I will call for a sword on all the inhabitants of the earth, says Yahweh of Armies.” ’"
JER,26,9,,,https://www.blueletterbible.org/esv/JER/26/9,"Why have you prophesied in Yahweh’s name, saying, ‘This house will be like Shiloh, and this city will be desolate, without inhabitant?’ ” All the people were crowded around Jeremiah in Yahweh’s house."
JER,26,19,,,https://www.blueletterbible.org/esv/JER/26/19,"Did Hezekiah king of Judah and all Judah put him to death? Didn’t he fear Yahweh, and entreat the favor of Yahweh, and Yahweh relented of the disaster which he had pronounced against them? We would commit great evil against our own souls that way!”"
JER,27,13,,,https://www.blueletterbible.org/esv/JER/27/13,"Why will you die, you and your people, by the sword, by the famine, and by the pestilence, as Yahweh has spoken concerning the nation that will not serve the king of Babylon?"
JER,27,17,,,https://www.blueletterbible.org/esv/JER/27/17,"Don’t listen to them. Serve the king of Babylon, and live. Why should this city become a desolation?"
JER,29,28,,,https://www.blueletterbible.org/esv/JER/29/28,"because he has sent to us in Babylon, saying, The captivity is long. Build houses, and dwell in them. Plant gardens, and eat their fruit?” ’ ”"
JER,30,6,,,https://www.blueletterbible.org/esv/JER/30/6,"Ask now, and see whether a man travails with child. Why do I see every man with his hands on his waist, as a woman in travail, and all faces are turned pale?"
JER,30,15,,,https://www.blueletterbible.org/esv/JER/30/15,"Why do you cry over your injury? Your pain is incurable. For the greatness of your iniquity, because your sins have increased, I have done these things to you."
JER,30,21,,,https://www.blueletterbible.org/esv/JER/30/21,"Their prince will be one of them, and their ruler will proceed from among them. I will cause him to draw near, and he will approach me; for who is he who has had boldness to approach me?” says Yahweh."
JER,31,20,,,https://www.blueletterbible.org/esv/JER/31/20,"Is Ephraim my dear son? Is he a darling child? For as often as I speak against him, I still earnestly remember him. therefore my heart yearns for him. I will surely have mercy on him,” says Yahweh."
JER,31,22,,,https://www.blueletterbible.org/esv/JER/31/22,"How long will you go here and there, you backsliding daughter? For Yahweh has created a new thing in the earth: a woman will encompass a man.”"
JER,32,5,,,https://www.blueletterbible.org/esv/JER/32/5,"and he will bring Zedekiah to Babylon, and he will be there until I visit him,” says Yahweh, “though you fight with the Chaldeans, you will not prosper?” ’ ”"
JER,32,27,,,https://www.blueletterbible.org/esv/JER/32/27,"“Behold, I am Yahweh, the God of all flesh. Is there anything too hard for me?"
JER,33,24,,,https://www.blueletterbible.org/esv/JER/33/24,"“Don’t consider what this people has spoken, saying, ‘Has Yahweh cast off the two families which he chose?’ Thus they despise my people, that they should be no more a nation before them.”"
JER,35,13,,,https://www.blueletterbible.org/esv/JER/35/13,"“Yahweh of Armies, the God of Israel, says: ‘Go and tell the men of Judah and the inhabitants of Jerusalem, “Will you not receive instruction to listen to my words?” says Yahweh."
JER,36,17,,,https://www.blueletterbible.org/esv/JER/36/17,"They asked Baruch, saying, “Tell us now, how did you write all these words at his mouth?”"
JER,36,29,,,https://www.blueletterbible.org/esv/JER/36/29,"Concerning Jehoiakim king of Judah you shall say, ‘Yahweh says: “You have burned this scroll, saying, “Why have you written therein, saying, ‘The king of Babylon will certainly come and destroy this land, and will cause to cease from there man and animal?’ ” ’"
JER,37,17,,,https://www.blueletterbible.org/esv/JER/37/17,"then Zedekiah the king sent and had him brought out. The king asked him secretly in his house, “Is there any word from Yahweh?” Jeremiah said, “There is.” He also said, “You will be delivered into the hand of the king of Babylon.”"
JER,37,18,,,https://www.blueletterbible.org/esv/JER/37/18,"Moreover Jeremiah said to King Zedekiah, “How have I sinned against you, against your servants, or against this people, that you have put me in prison?"
JER,37,19,,,https://www.blueletterbible.org/esv/JER/37/19,"Now where are your prophets who prophesied to you, saying, ‘The king of Babylon will not come against you, nor against this land?’"
JER,38,15,,,https://www.blueletterbible.org/esv/JER/38/15,"Then Jeremiah said to Zedekiah, “If I declare it to you, will you not surely put me to death? If I give you counsel, you will not listen to me.”"
JER,40,14,,,https://www.blueletterbible.org/esv/JER/40/14,"and said to him, “Do you know that Baalis the king of the children of Ammon has sent Ishmael the son of Nethaniah to take your life?” But Gedaliah the son of Ahikam didn’t believe them."
JER,40,15,,,https://www.blueletterbible.org/esv/JER/40/15,"Then Johanan the son of Kareah spoke to Gedaliah in Mizpah secretly, saying, “Please let me go, and I will kill Ishmael the son of Nethaniah, and no man will know it. Why should he take your life, that all the Jews who are gathered to you should be scattered, and the remnant of Judah perish?”"
JER,44,8,,,https://www.blueletterbible.org/esv/JER/44/8,"in that you provoke me to anger with the works of your hands, burning incense to other gods in the land of Egypt where you have gone to live, that you may be cut off, and that you may be a curse and a reproach among all the nations of the earth?"
JER,44,9,,,https://www.blueletterbible.org/esv/JER/44/9,"Have you forgotten the wickedness of your fathers, the wickedness of the kings of Judah, the wickedness of their wives, your own wickedness, and the wickedness of your wives which they committed in the land of Judah and in the streets of Jerusalem?"
JER,44,19,,,https://www.blueletterbible.org/esv/JER/44/19,"The women said, “When we burned incense to the queen of the sky and poured out drink offerings to her, did we make her cakes to worship her, and pour out drink offerings to her, without our husbands?”"
JER,44,21,,,https://www.blueletterbible.org/esv/JER/44/21,"“The incense that you burned in the cities of Judah, and in the streets of Jerusalem, you and your fathers, your kings and your princes, and the people of the land, didn’t Yahweh remember them, and didn’t it come into his mind?"
JER,45,5,,,https://www.blueletterbible.org/esv/JER/45/5,"Do you seek great things for yourself? Don’t seek them; for, behold, I will bring evil on all flesh,’ says Yahweh, ‘but I will let you escape with your life wherever you go.’ ”"
JER,46,5,,,https://www.blueletterbible.org/esv/JER/46/5,"Why have I seen it? They are dismayed and are turned backward. Their mighty ones are beaten down, have fled in haste, and don’t look back. Terror is on every side,” says Yahweh."
JER,46,7,,,https://www.blueletterbible.org/esv/JER/46/7,"“Who is this who rises up like the Nile, like rivers whose waters surge?"
JER,46,15,,,https://www.blueletterbible.org/esv/JER/46/15,"Why are your strong ones swept away? They didn’t stand, because Yahweh pushed them."
JER,47,5,,,https://www.blueletterbible.org/esv/JER/47/5,"Baldness has come on Gaza; Ashkelon is brought to nothing. You remnant of their valley, how long will you cut yourself?"
JER,47,6,,,https://www.blueletterbible.org/esv/JER/47/6,"“ ‘You sword of Yahweh, how long will it be before you are quiet? Put yourself back into your scabbard; rest, and be still.’"
JER,47,7,,,https://www.blueletterbible.org/esv/JER/47/7,"“How can you be quiet, since Yahweh has given you a command? Against Ashkelon, and against the seashore, there he has appointed it.”"
JER,48,14,,,https://www.blueletterbible.org/esv/JER/48/14,"“How do you say, ‘We are mighty men, and valiant men for the war’?"
JER,48,19,,,https://www.blueletterbible.org/esv/JER/48/19,"Inhabitant of Aroer, stand by the way and watch. Ask him who flees, and her who escapes; say, ‘What has been done?’"
JER,48,27,,,https://www.blueletterbible.org/esv/JER/48/27,"For wasn’t Israel a derision to you? Was he found among thieves? For as often as you speak of him, you shake your head."
JER,49,1,,,https://www.blueletterbible.org/esv/JER/49/1,"Of the children of Ammon. Yahweh says: “Has Israel no sons? Has he no heir? Why then does Malcam possess Gad, and his people dwell in its cities?"
JER,49,4,,,https://www.blueletterbible.org/esv/JER/49/4,"Why do you boast in the valleys, your flowing valley, backsliding daughter? You trusted in her treasures, saying, ‘Who will come to me?’"
JER,49,7,,,https://www.blueletterbible.org/esv/JER/49/7,"Of Edom, Yahweh of Armies says: “Is wisdom no more in Teman? Has counsel perished from the prudent? Has their wisdom vanished?"
JER,49,9,,,https://www.blueletterbible.org/esv/JER/49/9,"If grape gatherers came to you, would they not leave some gleaning grapes? If thieves came by night, wouldn’t they steal until they had enough?"
JER,49,12,,,https://www.blueletterbible.org/esv/JER/49/12,"For Yahweh says: “Behold, they to whom it didn’t pertain to drink of the cup will certainly drink; and are you he who will altogether go unpunished? You won’t go unpunished, but you will surely drink."
JER,49,19,,,https://www.blueletterbible.org/esv/JER/49/19,"“Behold, he will come up like a lion from the pride of the Jordan against the strong habitation; for I will suddenly make them run away from it, and whoever is chosen, I will appoint him over it. For who is like me? Who will appoint me a time? Who is the shepherd who will stand before me?”"
JER,49,25,,,https://www.blueletterbible.org/esv/JER/49/25,"How is the city of praise not forsaken, the city of my joy?"
JER,50,44,,,https://www.blueletterbible.org/esv/JER/50/44,"Behold, the enemy will come up like a lion from the thickets of the Jordan against the strong habitation; for I will suddenly make them run away from it. Whoever is chosen, I will appoint him over it, for who is like me? Who will appoint me a time? Who is the shepherd who can stand before me?”"
LAM,1,12,,,https://www.blueletterbible.org/esv/LAM/1/12,"“Is it nothing to you, all you who pass by? Look, and see if there is any sorrow like my sorrow, which is brought on me, with which Yahweh has afflicted me in the day of his fierce anger."
LAM,2,12,,,https://www.blueletterbible.org/esv/LAM/2/12,"They ask their mothers, “Where is grain and wine?” when they swoon as the wounded in the streets of the city, when their soul is poured out into their mothers’ bosom."
LAM,2,13,,,https://www.blueletterbible.org/esv/LAM/2/13,"What shall I testify to you? What shall I liken to you, daughter of Jerusalem? What shall I compare to you, that I may comfort you, virgin daughter of Zion? For your breach is as big as the sea. Who can heal you?"
LAM,2,15,,,https://www.blueletterbible.org/esv/LAM/2/15,"All that pass by clap their hands at you. They hiss and wag their head at the daughter of Jerusalem, saying, “Is this the city that men called ‘The perfection of beauty, the joy of the whole earth’?”"
LAM,2,20,,,https://www.blueletterbible.org/esv/LAM/2/20,"“Look, Yahweh, and see to whom you have done thus! Should the women eat their offspring, the children that they held and bounced on their knees? Should the priest and the prophet be killed in the sanctuary of the Lord?"
LAM,3,37,,,https://www.blueletterbible.org/esv/LAM/3/37,"Who is he who says, and it comes to pass, when the Lord doesn’t command it?"
LAM,3,38,,,https://www.blueletterbible.org/esv/LAM/3/38,Doesn’t evil and good come out of the mouth of the Most High?
LAM,3,39,,,https://www.blueletterbible.org/esv/LAM/3/39,"Why should a living man complain, a man for the punishment of his sins?"
LAM,5,20,,,https://www.blueletterbible.org/esv/LAM/5/20,"Why do you forget us forever, and forsake us for so long a time?"
EZK,8,6,,,https://www.blueletterbible.org/esv/EZK/8/6,"He said to me, “Son of man, do you see what they do? Even the great abominations that the house of Israel commit here, that I should go far off from my sanctuary? But you will again see yet other great abominations.”"
EZK,8,12,,,https://www.blueletterbible.org/esv/EZK/8/12,"Then he said to me, “Son of man, have you seen what the elders of the house of Israel do in the dark, every man in his rooms of imagery? For they say, ‘Yahweh doesn’t see us. Yahweh has forsaken the land.’ ”"
EZK,8,15,,,https://www.blueletterbible.org/esv/EZK/8/15,"Then he said to me, “Have you seen this, son of man? You will again see yet greater abominations than these.”"
EZK,8,17,,,https://www.blueletterbible.org/esv/EZK/8/17,"Then he said to me, “Have you seen this, son of man? Is it a light thing to the house of Judah that they commit the abominations which they commit here? For they have filled the land with violence, and have turned again to provoke me to anger. Behold, they put the branch to their nose."
EZK,9,8,,,https://www.blueletterbible.org/esv/EZK/9/8,"While they were killing, and I was left, I fell on my face, and cried, and said, “Ah Lord Yahweh! Will you destroy all the residue of Israel in your pouring out of your wrath on Jerusalem?”"
EZK,11,13,,,https://www.blueletterbible.org/esv/EZK/11/13,"When I prophesied, Pelatiah the son of Benaiah died. Then I fell down on my face, and cried with a loud voice, and said, “Ah Lord Yahweh! Will you make a full end of the remnant of Israel?”"
EZK,12,9,,,https://www.blueletterbible.org/esv/EZK/12/9,"“Son of man, hasn’t the house of Israel, the rebellious house, said to you, ‘What are you doing?’"
EZK,12,22,,,https://www.blueletterbible.org/esv/EZK/12/22,"“Son of man, what is this proverb that you have in the land of Israel, saying, ‘The days are prolonged, and every vision fails?’"
EZK,13,7,,,https://www.blueletterbible.org/esv/EZK/13/7,"Haven’t you seen a false vision, and haven’t you spoken a lying divination, in that you say, ‘Yahweh says;’ but I have not spoken?”"
EZK,13,12,,,https://www.blueletterbible.org/esv/EZK/13/12,"Behold, when the wall has fallen, won’t it be said to you, “Where is the plaster with which you have plastered it?”"
EZK,13,18,,,https://www.blueletterbible.org/esv/EZK/13/18,"and say, “The Lord Yahweh says: ‘Woe to the women who sew magic bands on all elbows and make veils for the head of persons of every stature to hunt souls! Will you hunt the souls of my people and save souls alive for yourselves?"
EZK,14,3,,,https://www.blueletterbible.org/esv/EZK/14/3,"“Son of man, these men have taken their idols into their heart, and put the stumbling block of their iniquity before their face. Should I be inquired of at all by them?"
EZK,15,2,,,https://www.blueletterbible.org/esv/EZK/15/2,"“Son of man, what is the vine tree more than any tree, the vine branch which is among the trees of the forest?"
EZK,15,3,,,https://www.blueletterbible.org/esv/EZK/15/3,Will wood be taken of it to make anything? Will men take a pin of it to hang any vessel on it?
EZK,15,4,,,https://www.blueletterbible.org/esv/EZK/15/4,"Behold, it is cast into the fire for fuel; the fire has devoured both its ends, and the middle of it is burned. Is it profitable for any work?"
EZK,15,5,,,https://www.blueletterbible.org/esv/EZK/15/5,"Behold, when it was whole, it was suitable for no work. How much less, when the fire has devoured it, and it has been burned, will it yet be suitable for any work?”"
EZK,16,21,,,https://www.blueletterbible.org/esv/EZK/16/21,"that you have slain my children and delivered them up, in causing them to pass through the fire to them?"
EZK,17,9,,,https://www.blueletterbible.org/esv/EZK/17/9,"“Say, ‘The Lord Yahweh says: “Will it prosper? Won’t he pull up its roots and cut off its fruit, that it may wither, that all its fresh springing leaves may wither? It can’t be raised from its roots by a strong arm or many people."
EZK,17,10,,,https://www.blueletterbible.org/esv/EZK/17/10,"Yes, behold, being planted, will it prosper? Won’t it utterly wither when the east wind touches it? It will wither in the ground where it grew.” ’ ”"
EZK,17,12,,,https://www.blueletterbible.org/esv/EZK/17/12,"“Say now to the rebellious house, ‘Don’t you know what these things mean?’ Tell them, ‘Behold, the king of Babylon came to Jerusalem, and took its king, and its princes, and brought them to him to Babylon."
EZK,17,15,,,https://www.blueletterbible.org/esv/EZK/17/15,"But he rebelled against him in sending his ambassadors into Egypt, that they might give him horses and many people. Will he prosper? Will he who does such things escape? Will he break the covenant, and still escape?"
EZK,18,2,,,https://www.blueletterbible.org/esv/EZK/18/2,"“What do you mean, that you use this proverb concerning the land of Israel, saying, ‘The fathers have eaten sour grapes, and the children’s teeth are set on edge’?"
EZK,18,13,,,https://www.blueletterbible.org/esv/EZK/18/13,"has lent with interest, and has taken increase from the poor, shall he then live? He shall not live. He has done all these abominations. He shall surely die. His blood will be on him."
EZK,18,19,,,https://www.blueletterbible.org/esv/EZK/18/19,"“Yet you say, ‘Why doesn’t the son bear the iniquity of the father?’ When the son has done that which is lawful and right, and has kept all my statutes, and has done them, he will surely live."
EZK,18,23,,,https://www.blueletterbible.org/esv/EZK/18/23,"Have I any pleasure in the death of the wicked?” says the Lord Yahweh, “and not rather that he should return from his way, and live?"
EZK,18,24,,,https://www.blueletterbible.org/esv/EZK/18/24,"“But when the righteous turns away from his righteousness, and commits iniquity, and does according to all the abominations that the wicked man does, should he live? None of his righteous deeds that he has done will be remembered. In his trespass that he has trespassed, and in his sin that he has sinned, in them he shall die."
EZK,18,25,,,https://www.blueletterbible.org/esv/EZK/18/25,"“Yet you say, ‘The way of the Lord is not equal.’ Hear now, house of Israel: Is my way not equal? Aren’t your ways unequal?"
EZK,18,29,,,https://www.blueletterbible.org/esv/EZK/18/29,"Yet the house of Israel says, ‘The way of the Lord is not fair.’ House of Israel, aren’t my ways fair? Aren’t your ways unfair?"
EZK,18,31,,,https://www.blueletterbible.org/esv/EZK/18/31,"Cast away from you all your transgressions in which you have transgressed; and make yourself a new heart and a new spirit. For why will you die, house of Israel?"
EZK,19,2,,,https://www.blueletterbible.org/esv/EZK/19/2,"and say, ‘What was your mother? A lioness. She couched among lions, in the middle of the young lions she nourished her cubs."
EZK,20,3,,,https://www.blueletterbible.org/esv/EZK/20/3,"“Son of man, speak to the elders of Israel, and tell them, ‘The Lord Yahweh says: “Is it to inquire of me that you have come? As I live,” says the Lord Yahweh, “I will not be inquired of by you.” ’"
EZK,20,4,,,https://www.blueletterbible.org/esv/EZK/20/4,"“Will you judge them, son of man? Will you judge them? Cause them to know the abominations of their fathers."
EZK,20,29,,,https://www.blueletterbible.org/esv/EZK/20/29,"Then I said to them, ‘What does the high place where you go mean?’ So its name is called Bamah to this day.” ’"
EZK,20,30,,,https://www.blueletterbible.org/esv/EZK/20/30,"“Therefore tell the house of Israel, ‘The Lord Yahweh says: “Do you pollute yourselves in the way of your fathers? Do you play the prostitute after their abominations?"
EZK,20,31,,,https://www.blueletterbible.org/esv/EZK/20/31,"When you offer your gifts, when you make your sons pass through the fire, do you pollute yourselves with all your idols to this day? Should I be inquired of by you, house of Israel? As I live, says the Lord Yahweh, I will not be inquired of by you!"
EZK,20,49,,,https://www.blueletterbible.org/esv/EZK/20/49,"Then I said, “Ah Lord Yahweh! They say of me, ‘Isn’t he a speaker of parables?’ ”"
EZK,21,7,,,https://www.blueletterbible.org/esv/EZK/21/7,"It shall be, when they ask you, ‘Why do you sigh?’ that you shall say, ‘Because of the news, for it comes! Every heart will melt, all hands will be feeble, every spirit will faint, and all knees will be weak as water. Behold, it comes, and it shall be done, says the Lord Yahweh.’ ”"
EZK,21,10,,,https://www.blueletterbible.org/esv/EZK/21/10,It is sharpened that it may make a slaughter. It is polished that it may be as lightning. Should we then make mirth? The rod of my son condemns every tree.
EZK,21,13,,,https://www.blueletterbible.org/esv/EZK/21/13,“For there is a trial. What if even the rod that condemns will be no more?” says the Lord Yahweh.
EZK,22,2,,,https://www.blueletterbible.org/esv/EZK/22/2,"“You, son of man, will you judge? Will you judge the bloody city? Then cause her to know all her abominations."
EZK,22,14,,,https://www.blueletterbible.org/esv/EZK/22/14,"Can your heart endure, or can your hands be strong, in the days that I will deal with you? I, Yahweh, have spoken it, and will do it."
EZK,23,36,,,https://www.blueletterbible.org/esv/EZK/23/36,"Yahweh said moreover to me: “Son of man, will you judge Oholah and Oholibah? Then declare to them their abominations."
EZK,24,19,,,https://www.blueletterbible.org/esv/EZK/24/19,"The people asked me, “Won’t you tell us what these things mean to us, that you act like this?”"
EZK,24,26,,,https://www.blueletterbible.org/esv/EZK/24/26,"that in that day he who escapes will come to you, to cause you to hear it with your ears?"
EZK,26,15,,,https://www.blueletterbible.org/esv/EZK/26/15,"“The Lord Yahweh says to Tyre: ‘Won’t the islands shake at the sound of your fall, when the wounded groan, when the slaughter is made within you?"
EZK,27,32,,,https://www.blueletterbible.org/esv/EZK/27/32,"In their wailing they will take up a lamentation for you, and lament over you, saying, ‘Who is there like Tyre, like her who is brought to silence in the middle of the sea?’"
EZK,28,9,,,https://www.blueletterbible.org/esv/EZK/28/9,"Will you yet say before him who kills you, ‘I am God’? But you are man, and not God, in the hand of him who wounds you."
EZK,31,2,,,https://www.blueletterbible.org/esv/EZK/31/2,"“Son of man, tell Pharaoh king of Egypt and his multitude: ‘Whom are you like in your greatness?"
EZK,31,18,,,https://www.blueletterbible.org/esv/EZK/31/18,"“ ‘To whom are you thus like in glory and in greatness among the trees of Eden? Yet you will be brought down with the trees of Eden to the lower parts of the earth. You will lie in the middle of the uncircumcised, with those who are slain by the sword. “ ‘This is Pharaoh and all his multitude,’ says the Lord Yahweh.”"
EZK,32,19,,,https://www.blueletterbible.org/esv/EZK/32/19,"Whom do you pass in beauty? Go down, and be laid with the uncircumcised."
EZK,33,10,,,https://www.blueletterbible.org/esv/EZK/33/10,"“You, son of man, tell the house of Israel: ‘You say this, “Our transgressions and our sins are on us, and we pine away in them. How then can we live?” ’"
